StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q3,P_MD_A,P_MD_B,P_MD_C,P_MD_D,P_MD_A_2C,P_MD_B_2C,P_MD_C_2C,P_MD_D_2C,Pharma_OE,T_MD_A,T_MD_B,T_MD_C,T_MD_D,T_MD_A_2C,T_MD_B_2C,T_MD_C_2C,T_MD_D_2C,Training_OE,Q66,PROLIFIC_PID,pay,time,STUDY_ID,SESSION_ID,threshold,comparative,prob,vignette,condition,propstab2,propstab3,propstab4,propstab5,propstab1,propstab6
5/24/22 12:59,5/24/22 13:03,IP Address,*******,100,204,TRUE,5/24/22 13:03,R_pbmWmXdtP6x43Bf,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5a95a63e4eecca0001dd4cfa,Yes,Yes,No,No,Yes,No,No,No,Type-1 Reptol is the ingredient that we should focus on and the other types are not worth using because they are not effective ,,,,,,,,,,,5a95a63e4eecca0001dd4cfa,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d2b1f0da7f553f690c93a,80,No,98,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:00,5/24/22 13:03,IP Address,*******,100,166,TRUE,5/24/22 13:03,R_OfL1yr0yhRovIf7,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c7cf8b58ca9000001b52f6e,Yes,No,No,No,,,,,"I learned about Reptol, Psylo and how to only stock medicine that has an 80% and high efficacy rate of reducing symptoms in patients.",,,,,,,,,,Thank you,5c7cf8b58ca9000001b52f6e,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d2b475d1876dc992f83a2,80,No,85,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 12:59,5/24/22 13:03,IP Address,*******,100,244,TRUE,5/24/22 13:03,R_2zTIInKR9MAVvtT,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f7a0bc4853bd46503a27113,,,,,,,,,,Yes,No,No,No,,,,,"I didn't learn very much about the content of these training programs, but I did learn about how effective they are at predicting reliability and efficiency of trainees. Type 1 was the most reliable of these trainings because of how effective it was at advocating for the placement of reliable trainees.","I didn't love how little information was given to make these decisions, however that might just be the point of this study.",5f7a0bc4853bd46503a27113,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d2afb342146674dc3e5fd,80,No,85,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 12:59,5/24/22 13:03,IP Address,*******,100,225,TRUE,5/24/22 13:03,R_xyJXbjfAFkpGQI9,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5966aae6d9e2860001b26dc7,Yes,No,No,No,,,,,I'm a little confused. I was focusing on the efficacy of the medication overall and didn't realize I needed to also focus on which ingredient was more effective. I don't know how to answer this question without going back to review the previous screen.,,,,,,,,,,"Yes, the survey was frustrating to me because the instructions were not clear. Were we supposed to be making an assessment on the effectiveness of the ingredients? If so, that should have been stated. Also, the debrief didn't make a bit of sense to me and could have been made a lot more clear.",5966aae6d9e2860001b26dc7,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d2b1a553b009e0159c181,80,No,98,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 12:59,5/24/22 13:03,IP Address,*******,100,234,TRUE,5/24/22 13:03,R_YVQUaB3i34QbWTv,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60da4f9aa1ced7efeecca18a,Yes,Yes,No,No,,,,,"Reptol is generally effective, and a majority of the patients who took the drug with or without food had improved symptoms. Psylo is ineffective and does not help patients.",,,,,,,,,,,60da4f9aa1ced7efeecca18a,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d2b23bd56af713fc12e78,50,Yes,98,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 12:58,5/24/22 13:03,IP Address,*******,100,310,TRUE,5/24/22 13:04,R_1qUK0hhEd8PTygj,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,601cbb3526aa517be4a924ce,,,,,,,,,,Yes,Yes,No,No,,,,,"I've learned that the fact of using case studies vs simulations doesn't predict the success rate. What day of the week doesn't predict it either. What predicts success is the percentage rate of completion, specifically 50 percent and above.",no,601cbb3526aa517be4a924ce,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d2ac9bd56af713fc12e73,50,Yes,98,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 13:00,5/24/22 13:04,IP Address,*******,100,191,TRUE,5/24/22 13:04,R_1Cmb05ozVba87kJ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ee14ed849cc8215cfd8b285,,,,,,,,,,Yes,No,No,No,,,,,Training programs that occur on weekends seem to have a high success rate. I find this surprising. Case studies also seem to be beneficial to these trainings. ,,5ee14ed849cc8215cfd8b285,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d2b65cb0e1e06ca847d9e,80,No,98,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 13:00,5/24/22 13:04,IP Address,*******,100,234,TRUE,5/24/22 13:04,R_3s695caJAbgCY1S,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,57db16a1a4e40600014e9040,,,,,,,,,,Yes,Yes,No,No,,,,,"Taking place on the weekends doesn't impact the effectiveness, and simulations are important.",,57db16a1a4e40600014e9040,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d2b3f63a0a96b66a755fd,50,Yes,85,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 13:02,5/24/22 13:05,IP Address,*******,100,172,TRUE,5/24/22 13:05,R_1QLakjerq9roole,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6273366f084fd44cef93529d,Yes,Yes,No,No,,,,,I learned that Reptol and Psylo help reduce headaches in patients.  I also learned that they must be taken with food.,,,,,,,,,,no,6273366f084fd44cef93529d,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d2baef36f63bd71744faf,50,Yes,85,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 12:59,5/24/22 13:05,IP Address,*******,100,322,TRUE,5/24/22 13:05,R_yqDUxY2iCGd44XT,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,612134a532f2c6cddb2205fa,,,,,,,,,,Yes,Yes,No,No,,,,,"The Type-1 training program has over 50% chance of becoming successful in the future when looking at data from A and C. The Type-2 program, labeled B and D, both resulted in only a 1% chance of being successful later on in life.",,612134a532f2c6cddb2205fa,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d2b1d948645a460e04f26,50,Yes,85,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:00,5/24/22 13:05,IP Address,*******,100,307,TRUE,5/24/22 13:05,R_3O08ch4JZgQv8jD,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5d901b10d7a21a001d635d12,,,,,,,,,,Yes,Yes,No,No,,,,,"The training programs for A and B met the required standards that the management required, since they were both above 50%. Training programs C and D were not as useful since only 1% of employees would succeed after the training.",The instructions were clear.,5d901b10d7a21a001d635d12,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d2b35b83f65f979ec400f,50,Yes,85,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 12:55,5/24/22 13:05,IP Address,*******,100,588,TRUE,5/24/22 13:05,R_3gRQa8MFpAhJSTh,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,615efd1df11a7d21f0f12f68,Yes,Yes,No,No,Yes,Yes,No,No,Medications with the active ingredient Reptol turn out to be more effective against headaches.,,,,,,,,,,,615efd1df11a7d21f0f12f68,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d2a0c0a60ae45d26d8d3d,80,No,98,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 13:01,5/24/22 13:05,IP Address,*******,100,206,TRUE,5/24/22 13:05,R_wNpaIdrVWs38BmF,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6266bb112b25f2d6a4ebef7e,,,,,,,,,,Yes,No,No,No,,,,,Training type 1 has a higher success rate than training type 2.,,6266bb112b25f2d6a4ebef7e,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d2b9fbe62beb5ab149bd7,80,No,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 12:55,5/24/22 13:05,IP Address,*******,100,615,TRUE,5/24/22 13:05,R_1n0JHBPVg7HDbLh,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5cbe7fdb82218d00172aa4f3,,,,,,,,,,Yes,No,No,No,,,,,"Well, there is not a lot to go on as far as what the training entails, other than their type, % of success, and whether they were on the weekend. Besides, the boss wanted at least an 80% success rate on new hires so I went with that. ",all was just fine,5cbe7fdb82218d00172aa4f3,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d2a0f0da7f553f690c929,80,No,85,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 13:03,5/24/22 13:05,IP Address,*******,100,146,TRUE,5/24/22 13:05,R_Tkof3VBYZLYQPpD,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6100904f5ea462cf2de87dfe,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,Different kinds of training programs will result in different results.,,6100904f5ea462cf2de87dfe,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d2bfdce598c174961e581,80,No,85,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 13:00,5/24/22 13:06,IP Address,*******,100,311,TRUE,5/24/22 13:06,R_3GvWxxWiopLcjoi,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5fa1636a77c875235bd8e1f6,Yes,No,No,No,,,,,"I learned that not all medications are the same. Research is important in understanding which medications are most effective for various conditions. It seems as though Reptol type-1 is the most effective at what it does, whereas Reptol type-2 is less effective, and both types of Psylo are the least effective.",,,,,,,,,,N/A,5fa1636a77c875235bd8e1f6,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d2b628ae76c83c4707478,80,No,85,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 12:59,5/24/22 13:06,IP Address,*******,100,423,TRUE,5/24/22 13:06,R_210bz7jdBqY80sg,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,606479c20b621e3a22d6c0d5,,,,,,,,,,Yes,Yes,No,No,,,,,Well I guess the most clear thing is two of the training options are very ineffective.  With only 1% of the people in the training programs going on to be successful employees...you can honestly permanently eliminate those two options and move on to perfecting the other two courses...with one of those courses already being highly successful.  So - I look at it beyond the simulations and the weekends versus weekdays...this is about the track records of classes...and with two being very ineffective...cut the losses and focus on the other two and combine the best elements of both into one great class/program.,,606479c20b621e3a22d6c0d5,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d2aef13088f946781432c,50,Yes,98,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 13:00,5/24/22 13:06,IP Address,*******,100,368,TRUE,5/24/22 13:06,R_1IuEiNRU4PXpX5K,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60e4a68fea6bb239a06fc072,,,,,,,,,,Yes,Yes,No,No,,,,,"Some cause great success and others do not, based on the Type and Training Program",,60e4a68fea6bb239a06fc072,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d2aebba0963a85f39c0b7,50,Yes,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
